CODUSU,COMPONENTE,Edad,Genero,adulto_equiv,ad_equiv_hogar
TQRMNORPTHLLQLCDEIJAH00718889,3,25,1,1.02,2.81
TQRMNOSRPHJONQCDEIJAH00794841,1,34,2,0.77,4.53
TQRMNORQTHLKMOCDEIIAD00718303,1,63,2,0.67,1.34
TQRMNORQTHLKMOCDEIIAD00718303,2,64,2,0.67,1.34
TQRMNOTRRHKOMTCDEIJAH00780257,1,78,2,0.63,0.63
TQRMNOSRQHJOQOCDEIJAH00802113,1,50,2,0.76,2.52
TQRMNOSRQHJOQOCDEIJAH00802113,2,49,1,1.0,2.52
TQRMNORPTHLLQLCDEIJAH00718889,4,16,1,1.03,2.81
TQRMNOSWVHMNSMCDEIJAH00802137,1,29,2,0.76,2.13
TQRMNOSWVHMNSMCDEIJAH00802137,2,30,1,1.0,2.13
TQRMNOSWVHMNSMCDEIJAH00802137,3,1,2,0.37,2.13
TQRMNOSRVHJNSOCDEIJAH00797741,1,73,2,0.67,1.5
TQRMNOSRVHJNSOCDEIJAH00797741,2,75,1,0.83,1.5
TQRMNOTPSHJNSOCDEIJAH00794201,1,32,1,1.0,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,2,32,2,0.77,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,3,35,1,1.0,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,4,31,2,0.77,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,5,12,2,0.74,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,6,10,2,0.7,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,7,9,2,0.69,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,8,7,1,0.66,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,9,3,2,0.51,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,10,7,1,0.66,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,11,13,1,0.9,9.16
TQRMNOTPSHJNSOCDEIJAH00794201,12,23,2,0.76,9.16
TQRMNOSRPHJONQCDEIJAH00794841,2,42,1,1.0,4.53
TQRMNOSRPHJONQCDEIJAH00794841,3,15,2,0.77,4.53
TQRMNOSRPHJONQCDEIJAH00794841,4,9,2,0.69,4.53
TQRMNOSRPHJONQCDEIJAH00794841,5,7,1,0.66,4.53
TQRMNOSRPHJONQCDEIJAH00794841,6,6,2,0.64,4.53
TQRMNOPSSHKKMMCDEIIAD00780111,2,75,2,0.67,0.67
TQRMNOTQPHMOMOCDEIIAD00801703,1,44,1,1.0,1.0
TQRMNOQTUHLNKMCDEIIAD00718305,1,83,2,0.63,0.63
TQRMNOWTQHKOKOCDEIIAD00779816,1,57,2,0.76,0.76
TQRMNOSRQHJOQOCDEIJAH00802113,3,21,2,0.76,2.52
TQRMNOSRYHJOQOCDEIJAH00794446,1,66,2,0.67,2.2
TQRMNOSRYHJOQOCDEIJAH00794446,2,39,2,0.77,2.2
TQRMNOSRYHJOQOCDEIJAH00794446,3,20,2,0.76,2.2
TQRMNOPQPHKMRLCDEIJAH00780237,1,53,2,0.76,1.78
TQRMNOPQPHKMRLCDEIJAH00780237,2,19,1,1.02,1.78
TQRMNOQYYHMLLRCDEIIAD00801701,1,80,2,0.63,0.63
TQRMNOPRRHJMLSCDEIIAD00797681,1,37,2,0.77,1.77
TQRMNOPRRHJMLSCDEIIAD00797681,2,35,1,1.0,1.77
TQRMNOQVSHJLLUCDEIIAD00801702,1,75,2,0.67,0.67
TQRMNOUQXHKOKOCDEIIAD00779903,1,60,2,0.76,1.53
TQRMNOUQXHKOKOCDEIIAD00779903,2,43,2,0.77,1.53
TQRMNOTVSHLKKQCDEIIAD00801706,1,62,2,0.67,0.67
TQRMNORXTHJOKRCDEIIAD00797015,1,37,1,1.0,2.0
TQRMNORXTHJOKRCDEIIAD00797015,2,35,1,1.0,2.0
TQRMNOQVTHLKMQCDEIIAD00779954,2,27,2,0.76,1.93
TQRMNOQVTHLKMQCDEIIAD00779954,3,7,1,0.66,1.93
TQRMNOQVTHLKMQCDEIIAD00779954,4,3,2,0.51,1.93
TQRMNOPRQHJKMQCDEIIAD00796509,1,92,2,0.63,0.63
TQRMNOSUTHLLNLCDEIIAD00718550,1,82,2,0.63,0.63
TQRMNOQWVHJLMTCDEIIAD00796764,1,67,2,0.67,0.67
TQRMNORYWHMMKMCDEIJAH00802121,1,73,2,0.67,2.17
TQRMNORYWHMMKMCDEIJAH00802121,2,79,1,0.74,2.17
TQRMNORYWHMMKMCDEIJAH00802121,3,19,2,0.76,2.17
TQRMNOSVTHLMSLCDEIJAH00719358,1,54,2,0.76,1.39
TQRMNOSVTHLMSLCDEIJAH00719358,2,87,2,0.63,1.39
TQRMNOQYSHKNRUCDEIJAH00780902,2,37,1,1.0,1.0
TQRMNORQQHJKTMCDEIJAH00797230,1,37,1,1.0,2.69
TQRMNORQQHJKTMCDEIJAH00797230,2,37,2,0.77,2.69
TQRMNORQQHJKTMCDEIJAH00797230,3,4,1,0.55,2.69
TQRMNORQQHJKTMCDEIJAH00797230,4,1,1,0.37,2.69
TQRMNOTPQHMKTNCDEIJAH00802078,1,70,1,0.83,0.83
TQRMNOQVUHLLNLCDEIIAD00794322,1,35,2,0.77,0.77
TQRMNOTSRHJKMSCDEIIAD00794325,1,80,2,0.63,0.63
TQSMNOPQYHJLMUCDEIIAD00796766,1,45,1,1.0,3.56
TQSMNOPQYHJLMUCDEIIAD00796766,2,44,2,0.77,3.56
TQSMNOPQYHJLMUCDEIIAD00796766,3,21,1,1.02,3.56
TQSMNOPQYHJLMUCDEIIAD00796766,4,17,2,0.77,3.56
TQRMNORQWHJMNMCDEIIAD00801708,1,81,1,0.74,1.37
TQRMNORQWHJMNMCDEIIAD00801708,2,79,2,0.63,1.37
TQRMNOTPWHMMLLCDEIJAH00802112,1,41,2,0.77,3.14
TQRMNOTPWHMMLLCDEIJAH00802112,2,14,2,0.76,3.14
TQRMNOTPWHMMLLCDEIJAH00802112,3,11,1,0.82,3.14
TQRMNOTPWHMMLLCDEIJAH00802112,4,10,1,0.79,3.14
TQRMNOPQXHJOMOCDEIIAD00801716,1,68,2,0.67,1.44
TQRMNOPQXHJOMOCDEIIAD00801716,2,43,2,0.77,1.44
TQRMNORWWHKKSQCDEIJAH00780141,1,42,1,1.0,2.79
TQRMNORWWHKKSQCDEIJAH00780141,2,22,2,0.76,2.79
TQRMNORWWHKKSQCDEIJAH00780141,3,16,1,1.03,2.79
TQRMNOQRPHKLSRCDEIJAH00802080,1,77,1,0.74,0.74
TQRMNOQTTHLOTQCDEIJAH00719402,1,74,1,0.83,0.83
TQTMNOPQQHJMTRCDEIJAH00802081,1,38,1,1.0,1.0
TQRMNORPWHJMTRCDEIJAH00797508,1,28,2,0.76,4.37
TQRMNORPWHJMTRCDEIJAH00797508,2,31,1,1.0,4.37
TQRMNORPWHJMTRCDEIJAH00797508,3,70,1,0.83,4.37
TQRMNORPWHJMTRCDEIJAH00797508,4,69,2,0.67,4.37
TQRMNORPWHJMTRCDEIJAH00797508,5,5,1,0.6,4.37
TQRMNORPWHJMTRCDEIJAH00797508,6,3,2,0.51,4.37
TQRMNORPQHJMTSCDEIJAH00797810,1,81,1,0.74,2.26
TQRMNORPQHJMTSCDEIJAH00797810,2,59,2,0.76,2.26
TQRMNORPQHJMTSCDEIJAH00797810,3,29,2,0.76,2.26
TQRMNOPWPHLOOOCDEIIAD00718621,1,62,2,0.67,0.67
TQRMNOPXRHJKKMCDEIJAH00796059,1,82,2,0.63,0.63
TQRMNOTPTHJOKPCDEIJAH00802489,1,64,2,0.67,0.67
TQRMNOUVWHLNLLCDEIIAD00779766,1,71,1,0.83,0.83
TQRMNOQVQHKMKRCDEIJAH00786065,3,8,1,0.68,1.69
TQRMNOQVQHKMKRCDEIJAH00786065,4,4,1,0.55,1.69
TQRMNOQVQHKMKRCDEIJAH00786065,5,2,2,0.46,1.69
TQRMNOSXRHKLNSCDEIJAH00780759,1,43,2,0.77,3.58
TQRMNOSXRHKLNSCDEIJAH00780759,2,43,1,1.0,3.58
TQRMNOSXRHKLNSCDEIJAH00780759,3,17,1,1.04,3.58
TQRMNOSXRHKLNSCDEIJAH00780759,4,15,2,0.77,3.58
TQRMNORPRHKNNUCDEIJAH00802490,1,51,2,0.76,4.17
TQRMNORPRHKNNUCDEIJAH00802490,2,24,1,1.02,4.17
TQRMNORPRHKNNUCDEIJAH00802490,3,16,1,1.03,4.17
TQRMNORPRHKNNUCDEIJAH00802490,4,13,2,0.76,4.17
TQRMNORPRHKNNUCDEIJAH00802490,5,5,1,0.6,4.17
TQRMNOSQQHJOONCDEIJAH00802491,1,54,2,0.76,3.11
TQRMNOSQQHJOONCDEIJAH00802491,2,23,2,0.76,3.11
TQRMNOSQQHJOONCDEIJAH00802491,3,16,2,0.77,3.11
TQRMNOSQQHJOONCDEIJAH00802491,4,11,1,0.82,3.11
TQRMNORWYHJNNQCDEIIAD00801813,1,54,1,1.0,3.54
TQRMNORWYHJNNQCDEIIAD00801813,2,47,2,0.76,3.54
TQRMNORWYHJNNQCDEIIAD00801813,3,17,1,1.04,3.54
TQRMNORWYHJNNQCDEIIAD00801813,4,12,2,0.74,3.54
TQRMNOPUYHJNMMCDEIJAH00802482,2,35,1,1.0,2.77
TQRMNOPUYHJNMMCDEIJAH00802482,3,13,2,0.76,2.77
TQRMNOPUYHJNMMCDEIJAH00802482,4,6,1,0.64,2.77
TQRMNOPUYHJNMMCDEIJAH00802482,5,1,1,0.37,2.77
TQRMNORRSHKMNUCDEIIAD00785653,1,91,1,0.74,0.74
TQRMNOQXXHJLKSCDEIJAH00797377,1,79,2,0.63,0.63
TQRMNOSPTHJLNMCDEIJAH00794295,1,40,1,1.0,3.47
TQRMNOSPTHJLNMCDEIJAH00794295,2,47,2,0.76,3.47
TQRMNOSPTHJLNMCDEIJAH00794295,3,20,1,1.02,3.47
TQRMNOSPTHJLNMCDEIJAH00794295,4,9,1,0.69,3.47
TQRMNOVXXHMKMQCDEIJAH00802492,1,79,1,0.74,1.74
TQRMNOVXXHMKMQCDEIJAH00802492,2,38,1,1.0,1.74
TQRMNORWTHMMMTCDEIJAH00802494,1,58,2,0.76,1.52
TQRMNORWTHMMMTCDEIJAH00802494,2,26,2,0.76,1.52
TQRMNORXVHMMMUCDEIJAH00802495,1,67,2,0.67,1.5
TQRMNORXVHMMMUCDEIJAH00802495,2,65,1,0.83,1.5
TQRMNOPTPHJONQCDEIJAH00794298,1,64,1,0.83,1.83
TQRMNOPTPHJONQCDEIJAH00794298,2,35,1,1.0,1.83
TQRMNOQXVHMMNLCDEIJAH00801939,1,48,2,0.76,2.85
TQRMNOQQRHKNNOCDEIJAH00780316,1,87,1,0.74,1.37
TQRMNORXPHKKKRCDEIIAD00785449,1,23,2,0.76,0.76
TQRMNOPPTHLLLMCDEIIAD00718636,4,54,2,0.76,0.76
TQRMNOTRVHJLKTCDEIIAD00794414,1,31,1,1.0,1.0
TQRMNORQXHKKLLCDEIIAD00779811,1,86,2,0.63,0.63
TQRMNOSTPHKKLMCDEIIAD00779881,1,67,2,0.67,0.67
TQRMNOPPYHKMLNCDEIIAD00779892,1,54,1,1.0,1.0
TQRMNORVWHKMPRCDEIJAH00780808,1,79,2,0.63,0.63
TQRMNOPSSHLLQLCDEIJAH00718928,1,85,2,0.63,0.63
TQRMNORXTHJOQPCDEIJAH00802484,1,31,1,1.0,2.76
TQRMNORXTHJOQPCDEIJAH00802484,2,52,1,1.0,2.76
TQRMNORXTHJOQPCDEIJAH00802484,3,49,2,0.76,2.76
TQRMNOQVRHLMQNCDEIJAH00780863,1,68,2,0.67,0.67
TQRMNOQQRHKNNOCDEIJAH00780316,2,83,2,0.63,1.37
TQRMNOQXWHKONPCDEIJAH00780690,1,65,1,0.83,1.5
TQRMNOQXWHKONPCDEIJAH00780690,2,63,2,0.67,1.5
TQRMNORRQHLOLSCDEIIAD00795056,2,14,1,0.96,1.62
TQRMNORRQHLOLSCDEIIAD00795056,3,7,2,0.66,1.62
TQRMNOTSUHMOLNCDEIIAD00801816,1,33,1,1.0,1.77
TQRMNOTSUHMOLNCDEIIAD00801816,2,36,2,0.77,1.77
TQRMNORUPHKOQQCDEIJAH00780931,1,45,1,1.0,3.39
TQRMNOSRUHJORSCDEIJAH00795393,1,35,2,0.77,3.23
TQRMNOSRUHJORSCDEIJAH00795393,2,32,1,1.0,3.23
TQRMNOSRUHJORSCDEIJAH00795393,3,15,1,1.0,3.23
TQRMNOSRUHJORSCDEIJAH00795393,4,2,2,0.46,3.23
TQRMNORXRHMLRUCDEIJAH00802497,1,27,2,0.76,1.78
TQRMNORXRHMLRUCDEIJAH00802497,2,28,1,1.02,1.78
TQRMNOSWWHLOSLCDEIJAH00718668,1,57,1,1.0,2.78
TQRMNOSWWHLOSLCDEIJAH00718668,2,53,2,0.76,2.78
TQRMNOSWWHLOSLCDEIJAH00718668,3,29,1,1.02,2.78
TQRMNOSVUHJMPQCDEIJAH00795287,2,19,2,0.76,3.04
TQRMNOSVUHJMPQCDEIJAH00795287,3,16,2,0.77,3.04
TQRMNOSVUHJMPQCDEIJAH00795287,4,11,1,0.82,3.04
TQRMNOSVUHJMPQCDEIJAH00795287,5,9,1,0.69,3.04
TQRMNORUPHKOQQCDEIJAH00780931,2,37,2,0.77,3.39
TQRMNORUPHKOQQCDEIJAH00780931,3,17,2,0.77,3.39
TQRMNORUPHKOQQCDEIJAH00780931,4,12,1,0.85,3.39
TQRMNOXVWHJOLOCDEIIAD00798154,1,64,1,0.83,2.61
TQRMNOXVWHJOLOCDEIIAD00798154,2,58,2,0.76,2.61
TQRMNOXVWHJOLOCDEIIAD00798154,3,18,1,1.02,2.61
TQRMNOUWRHLMMMCDEIIAD00718285,1,58,1,1.0,2.78
TQRMNOUWRHLMMMCDEIIAD00718285,2,59,2,0.76,2.78
TQRMNOUWRHLMMMCDEIIAD00718285,3,24,1,1.02,2.78
TQRMNOQQQHMNMLCDEIIAD00801805,1,55,1,1.0,1.63
TQRMNOQQQHMNMLCDEIIAD00801805,2,88,2,0.63,1.63
TQRMNORTQHJNMMCDEIJAH00794275,1,39,1,1.0,2.62
TQRMNORTQHJNMMCDEIJAH00794275,2,41,2,0.77,2.62
TQRMNORTQHJNMMCDEIJAH00794275,3,12,1,0.85,2.62
TQRMNOTSUHKMLPCDEIJAH00780480,1,64,1,0.83,1.5
TQRMNOTSUHKMLPCDEIJAH00780480,2,63,2,0.67,1.5
TQRMNOTWSHJLMOCDEIJAH00794415,1,68,1,0.83,0.83
TQRMNOQUQHLLLQCDEIJAH00719493,2,38,2,0.77,3.79
TQRMNOQUQHLLLQCDEIJAH00719493,4,10,2,0.7,3.79
TQRMNOQUQHLLLQCDEIJAH00719493,5,8,1,0.68,3.79
TQRMNOQUQHLLLQCDEIJAH00719493,6,6,2,0.64,3.79
TQRMNOSYQHKOTRCDEIJAH00780410,3,2,2,0.46,0.46
TQRMNORQYHLKPLCDEIJAH00719502,1,49,1,1.0,1.0
TQRMNOQVXHKMLNCDEIJAH00780416,2,20,2,0.76,4.56
TQRMNOQWSHJMMLCDEIIAD00797683,1,76,2,0.63,0.63
TQRMNOQUQHLLLQCDEIJAH00719493,7,56,1,1.0,3.79
TQRMNOTQUHLLNQCDEIIAD00718512,1,38,1,1.0,1.0
TQRMNOSPSHJKNOCDEIIAD00794220,1,46,1,1.0,1.0
TQRMNOTWSHKMOLCDEIIAD00779998,1,47,2,0.76,0.76
TQRMNOSRRHMKKOCDEIJAH00802457,1,21,2,0.76,0.76
TQRMNOQXYHJLKSCDEIJAH00797928,1,59,1,1.0,2.0
TQRMNOSVUHMLKRCDEIJAH00802472,1,48,2,0.76,3.26
TQRMNOSVUHMLKRCDEIJAH00802472,2,48,1,1.0,3.26
TQRMNOSVUHMLKRCDEIJAH00802472,3,19,2,0.76,3.26
TQRMNOSVUHMLKRCDEIJAH00802472,4,12,2,0.74,3.26
TQRMNORUTHKNMOCDEIJAH00802476,1,28,2,0.76,2.88
TQRMNOPYPHJLRNCDEIJAH00802485,1,37,2,0.77,2.88
TQRMNOQVXHKMLNCDEIJAH00780416,3,17,1,1.04,4.56
TQRMNOQVXHKMLNCDEIJAH00780416,4,15,2,0.77,4.56
TQRMNOQVXHKMLNCDEIJAH00780416,5,13,2,0.76,4.56
TQRMNOQVXHKMLNCDEIJAH00780416,6,2,2,0.46,4.56
TQRMNOQVXHKMLNCDEIJAH00780416,7,37,2,0.77,4.56
TQRMNOPTUHJOLTCDEIJAH00797436,1,36,2,0.77,2.33
TQRMNOPTUHJOLTCDEIJAH00797436,3,15,2,0.77,2.33
TQRMNOPTUHJOLTCDEIJAH00797436,4,10,1,0.79,2.33
TQRMNOPTTHLMLOCDEIJAH00718696,2,30,2,0.77,2.75
TQRMNOPTTHLMLOCDEIJAH00718696,3,7,1,0.66,2.75
TQRMNOPTTHLMLOCDEIJAH00718696,4,11,2,0.72,2.75
TQRMNOPTTHLMLOCDEIJAH00718696,5,5,2,0.6,2.75
TQRMNORSUHMMLSCDEIJAH00802460,1,69,1,0.83,0.83
TQRMNOQXYHJLKSCDEIJAH00797928,3,30,1,1.0,2.0
TQRMNORUTHKNMOCDEIJAH00802476,2,12,2,0.74,2.88
TQRMNORUTHKNMOCDEIJAH00802476,3,11,2,0.72,2.88
TQRMNORUTHKNMOCDEIJAH00802476,4,7,1,0.66,2.88
TQRMNOQRPHMMMRCDEIJAH00802477,1,36,2,0.77,3.18
TQRMNOQRPHMMMRCDEIJAH00802477,2,51,1,1.0,3.18
TQRMNOQRPHMMMRCDEIJAH00802477,3,16,2,0.77,3.18
TQRMNOQRPHMMMRCDEIJAH00802477,4,6,1,0.64,3.18
TQRMNOPYPHJLRNCDEIJAH00802485,2,37,1,1.0,2.88
TQRMNOPYPHJLRNCDEIJAH00802485,3,5,2,0.6,2.88
TQRMNOPYPHJLRNCDEIJAH00802485,4,3,2,0.51,2.88
TQRMNOQUPHLNRMCDEIJAH00794439,2,38,2,0.77,1.97
TQRMNOQUPHLNRMCDEIJAH00794439,3,9,1,0.69,1.97
TQRMNOQUPHLNRMCDEIJAH00794439,4,3,2,0.51,1.97
TQSMNOQUPHLNRMCDEIJAH00802486,1,67,1,0.83,0.83
TQRMNOPVSHMMNPCDEIIAD00801818,1,53,1,1.0,1.77
TQRMNOPVSHMMNPCDEIIAD00801818,2,16,2,0.77,1.77
TQRMNORQUHLMRQCDEIJAH00719395,1,80,1,0.74,3.77
TQRMNORQUHLMRQCDEIJAH00719395,3,23,2,0.76,3.77
TQRMNORQUHLMRQCDEIJAH00719395,4,22,2,0.76,3.77
TQRMNORQUHLMRQCDEIJAH00719395,5,15,1,1.0,3.77
TQRMNORQUHLMRQCDEIJAH00719395,6,3,1,0.51,3.77
TQRMNOSTXHJLSMCDEIJAH00802510,1,37,1,1.0,1.77
TQRMNOSTXHJLSMCDEIJAH00802510,2,33,2,0.77,1.77
TQRMNORXSHMLRUCDEIJAH00802511,1,23,1,1.02,1.78
TQRMNORXSHMLRUCDEIJAH00802511,2,26,2,0.76,1.78
TQRMNORXYHMOLTCDEIJAH00802461,1,62,2,0.67,2.43
TQRMNORXYHMOLTCDEIJAH00802461,2,60,1,1.0,2.43
TQRMNORXYHMOLTCDEIJAH00802461,3,29,2,0.76,2.43
TQRMNOPPTHMNMLCDEIJAH00802462,1,31,2,0.77,2.37
TQRMNOPPTHMNMLCDEIJAH00802462,2,32,1,1.0,2.37
TQRMNOPPTHMNMLCDEIJAH00802462,3,5,1,0.6,2.37
TQRMNOQUSHKOMMCDEIJAH00780893,1,37,2,0.77,1.77
TQRMNOQUSHKOMMCDEIJAH00780893,2,32,1,1.0,1.77
TQRMNOQPXHMOKNCDEIIAD00801807,1,61,2,0.67,1.43
TQRMNOQPXHMOKNCDEIIAD00801807,2,23,2,0.76,1.43
TQRMNOPXYHLKKQCDEIIAD00797679,1,25,1,1.02,1.02
TQRMNORTVHMKMTCDEIIAD00801808,1,68,2,0.67,1.3
TQRMNORTVHMKMTCDEIIAD00801808,2,96,2,0.63,1.3
TQRMNORPUHMKNLCDEIIAD00801809,1,25,2,0.76,0.76
TQRMNOPXUHMMSUCDEIJAH00802473,1,33,2,0.77,2.15
TQRMNOPXUHMMSUCDEIJAH00802473,2,11,2,0.72,2.15
TQRMNOPXUHMMSUCDEIJAH00802473,3,7,1,0.66,2.15
TQRMNOSXRHMLKSCDEIIAD00801819,1,45,1,1.0,1.77
TQRMNOSXRHMLKSCDEIIAD00801819,2,43,2,0.77,1.77
TQRMNOUSUHJMLMCDEIIAD00795106,1,47,1,1.0,1.77
TQRMNOUSUHJMLMCDEIIAD00795106,2,37,2,0.77,1.77
TQRMNOPRTHMKLPCDEIIAD00801822,1,45,1,1.0,1.0
TQRMNOPTYHJOQQCDEIJAH00802463,1,35,1,1.0,2.25
TQRMNOPTYHJOQQCDEIJAH00802463,3,10,1,0.79,2.25
TQRMNOPTYHJOQQCDEIJAH00802463,4,2,2,0.46,2.25
TQRMNOQVSHLMQNCDEIJAH00718657,1,73,2,0.67,2.18
TQRMNOQVSHLMQNCDEIJAH00718657,2,75,1,0.83,2.18
TQRMNOQVSHLMQNCDEIJAH00718657,3,8,1,0.68,2.18
TQSMNOPRTHKMPUCDEIJAH00802464,1,47,2,0.76,0.76
TQRMNOTXYHKMLRCDEIJAH00780413,1,59,1,1.0,2.69
TQRMNOPXTHKLKUCDEIIAD00779773,1,42,1,1.0,3.54
TQRMNOPXTHKLKUCDEIIAD00779773,2,43,2,0.77,3.54
TQRMNOPXTHKLKUCDEIIAD00779773,3,16,1,1.03,3.54
TQRMNORTTHLMTMCDEIJAH00719680,1,27,2,0.76,2.41
TQRMNORTTHLMTMCDEIJAH00719680,2,6,2,0.64,2.41
TQRMNORTTHLMTMCDEIJAH00719680,3,4,2,0.55,2.41
TQRMNORTTHLMTMCDEIJAH00719680,4,2,2,0.46,2.41
TQRMNORVTHJMQUCDEIJAH00795629,1,58,1,1.0,2.78
TQRMNORVTHJMQUCDEIJAH00795629,2,57,2,0.76,2.78
TQRMNORVTHJMQUCDEIJAH00795629,3,20,1,1.02,2.78
TQRMNOTPYHLNQSCDEIJAH00719581,1,44,2,0.77,3.55
TQRMNOTPYHLNQSCDEIJAH00719581,2,27,1,1.02,3.55
TQRMNOTPYHLNQSCDEIJAH00719581,3,19,2,0.76,3.55
TQRMNOSTUHMMQTCDEIJAH00802466,1,29,2,0.76,2.0
TQRMNOSTUHMMQTCDEIJAH00802466,2,9,1,0.69,2.0
TQRMNOSTUHMMQTCDEIJAH00802466,3,4,1,0.55,2.0
TQRMNOTXYHKMLRCDEIJAH00780413,2,64,2,0.67,2.69
TQRMNOTXYHKMLRCDEIJAH00780413,3,23,1,1.02,2.69
TQRMNOTSTHJMMSCDEIJAH00797491,1,43,2,0.77,5.01
TQRMNOTSTHJMMSCDEIJAH00797491,2,21,1,1.02,5.01
TQRMNOTSTHJMMSCDEIJAH00797491,3,20,1,1.02,5.01
TQRMNOTSTHJMMSCDEIJAH00797491,4,18,2,0.76,5.01
TQRMNOTSTHJMMSCDEIJAH00797491,5,8,1,0.68,5.01
TQRMNOTSTHJMMSCDEIJAH00797491,6,21,2,0.76,5.01
TQRMNOVUYHJMMSCDEIJAH00797493,1,27,1,1.02,3.46
TQRMNOVUYHJMMSCDEIJAH00797493,2,25,2,0.76,3.46
TQRMNOVUYHJMMSCDEIJAH00797493,3,7,2,0.66,3.46
TQRMNOVUYHJMMSCDEIJAH00797493,4,3,1,0.51,3.46
TQRMNOVUYHJMMSCDEIJAH00797493,5,3,2,0.51,3.46
TQRMNOPXTHKLKUCDEIIAD00779773,4,12,2,0.74,3.54
TQRMNOPXSHKKMTCDEIIAD00779981,1,46,1,1.0,2.76
TQRMNOPXSHKKMTCDEIIAD00779981,2,50,1,1.0,2.76
TQRMNOPXSHKKMTCDEIIAD00779981,3,14,2,0.76,2.76
TQRMNOPSSHMMLLCDEIJAH00802506,1,75,1,0.83,1.83
TQRMNOPSSHMMLLCDEIJAH00802506,2,48,1,1.0,1.83
TQRMNORUVHKKTQCDEIJAH00786435,1,30,2,0.77,0.77
TQRMNOSPPHMMKUCDEIIAD00801823,1,46,1,1.0,3.06
TQRMNOSPPHMMKUCDEIIAD00801823,2,38,2,0.77,3.06
TQRMNOSPPHMMKUCDEIIAD00801823,3,12,2,0.74,3.06
TQRMNOSPPHMMKUCDEIIAD00801823,4,4,1,0.55,3.06
TQRMNOTPYHLNQSCDEIJAH00719581,4,52,1,1.0,3.55
TQSMNOQSQHMNQUCDEIJAH00802456,1,38,1,1.0,4.98
TQSMNOQSQHMNQUCDEIJAH00802456,2,36,2,0.77,4.98
TQSMNOQSQHMNQUCDEIJAH00802456,3,17,2,0.77,4.98
TQSMNOQSQHMNQUCDEIJAH00802456,4,15,1,1.0,4.98
TQSMNOQSQHMNQUCDEIJAH00802456,5,12,2,0.74,4.98
TQSMNOQSQHMNQUCDEIJAH00802456,6,10,2,0.7,4.98
TQRMNORTTHKMROCDEIJAH00780714,1,28,2,0.76,0.76
TQRMNORYSHJLTNCDEIJAH00795634,1,84,2,0.63,0.63
TQRMNOPWVHKLSPCDEIJAH00780537,1,39,1,1.0,1.77
TQRMNOPWVHKLSPCDEIJAH00780537,2,34,2,0.77,1.77
TQRMNOQVXHMMLOCDEIJAH00802471,1,40,2,0.77,2.39
TQRMNOQVXHMMLOCDEIJAH00802471,2,12,1,0.85,2.39
TQRMNOQVXHMMLOCDEIJAH00802471,3,15,2,0.77,2.39
TQRMNOTYTHJLNNCDEIIAD00796077,1,41,1,1.0,2.37
TQRMNOTYTHJLNNCDEIIAD00796077,2,40,2,0.77,2.37
TQRMNOTYTHJLNNCDEIIAD00796077,3,5,2,0.6,2.37
TQRMNOTRTHJKKMCDEIJAH00795457,1,73,2,0.67,3.89
TQRMNOTRTHJKKMCDEIJAH00795457,2,41,2,0.77,3.89
TQRMNOTRTHJKKMCDEIJAH00795457,4,12,2,0.74,3.89
TQRMNOTRTHJKKMCDEIJAH00795457,5,8,1,0.68,3.89
TQRMNOTRTHJKKMCDEIJAH00795457,6,16,1,1.03,3.89
TQRMNOTXSHLONNCDEIJAH00802474,1,36,1,1.0,2.87
TQRMNOTXSHLONNCDEIJAH00802474,2,26,2,0.76,2.87
TQRMNOTXSHLONNCDEIJAH00802474,3,5,2,0.6,2.87
TQRMNOTXSHLONNCDEIJAH00802474,4,3,1,0.51,2.87
TQRMNOSRQHKOMTCDEIJAH00780309,1,54,1,1.0,2.65
TQRMNOSRQHKOMTCDEIJAH00780309,2,19,1,1.02,2.65
TQRMNOSRQHKOMTCDEIJAH00780309,3,82,2,0.63,2.65
TQRMNOSSVHMMMSCDEIJAH00802507,1,91,2,0.63,0.63
TQRMNOSTTHLOTQCDEIJAH00719691,1,62,1,0.83,3.69
TQRMNOSTTHLOTQCDEIJAH00719691,2,35,2,0.77,3.69
TQRMNOSTTHLOTQCDEIJAH00719691,4,15,2,0.77,3.69
TQRMNOSTTHLOTQCDEIJAH00719691,5,9,2,0.69,3.69
TQRMNOSTTHLOTQCDEIJAH00719691,6,81,2,0.63,3.69
TQRMNOUTVHMMTTCDEIJAH00802512,1,78,2,0.63,1.46
TQRMNOUTVHMMTTCDEIJAH00802512,2,66,1,0.83,1.46
TQRMNOSRQHMKKOCDEIJAH00802513,1,20,2,0.76,1.78
TQRMNOSRQHMKKOCDEIJAH00802513,2,24,1,1.02,1.78
TQRMNOPWXHLMPNCDEIJAH00802475,3,15,1,1.0,1.7
TQRMNOPWXHLMPNCDEIJAH00802475,4,10,2,0.7,1.7
TQRMNOQTSHKOKMCDEIJAH00780337,2,51,2,0.76,3.18
